Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.34379620000254363
90.0,0,0,0.2788662000093609
0.0,0,0,0.43436929999734275
0.0,0,0,0.34188400002312846
90.0,2,0,0.3621333999908529
90.0,2,0,0.3949367000022903
0.0,2,0,0.3299126000201795
90.0,0,0,0.4173593999876175
90.0,0,0,0.3528228999930434
90.0,2,0,0.32684289998724125
90.0,0,0,0.4036251999787055
90.0,0,0,0.3853547000035178
90.0,0,0,0.3152492000081111
0.0,2,0,0.3251402000023518
90.0,2,0,0.367452400008915
90.0,2,0,0.39637540001422167
90.0,2,0,0.31713169999420643
0.0,2,0,0.5049923000042327
0.0,0,0,0.37664410000434145
90.0,2,0,0.5200742000015453
0.0,0,0,0.395264099992346
0.0,2,0,0.36985369998728856
0.0,0,0,0.35470680001890287
0.0,0,0,0.5198342000076082
0.0,0,0,0.41389409999828786
90.0,0,0,0.3870259999821428
0.0,0,0,0.41746200001216494
90.0,2,0,0.4189734999963548
90.0,2,0,0.3876401000015903
90.0,2,0,0.3478239999967627
