Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,0,0,0.7032083059893921
90.0,0,0,0.584868471021764
0.0,0,0,0.9821122610010207
0.0,0,0,0.6383405770175159
0.0,2,0,0.6643042149953544
90.0,0,0,0.5094696009764448
0.0,2,0,0.5631648499984294
0.0,0,0,0.5845459590200335
0.0,0,0,0.41657207199023105
90.0,2,0,0.871975919988472
0.0,0,0,0.5684299529821146
0.0,2,0,0.672022852988448
0.0,2,0,0.5522181680134963
0.0,2,0,0.4463776540069375
0.0,2,0,0.5754278569947928
0.0,2,0,0.6534205520001706
0.0,2,0,0.40523111599031836
0.0,0,0,0.39147820899961516
90.0,0,0,0.5177493280207273
90.0,2,0,0.42409205800504424
0.0,2,0,0.6250209420104511
0.0,0,0,0.6166261600155849
0.0,2,0,0.40672615700168535
0.0,0,0,0.6688621990033425
0.0,0,0,0.7555756210058462
0.0,2,0,0.7867275369935669
0.0,0,0,1.417948065995006
90.0,2,0,0.5120095799793489
90.0,0,0,0.5031087989918888
0.0,2,0,0.9054016000009142
