Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
90.0,2,0,0.9302027499998076
0.0,2,0,0.9458938340003442
90.0,2,0,0.8172246249996533
90.0,2,0,0.9830331250004747
90.0,2,0,0.7301983340003062
0.0,2,0,0.8776844579997487
0.0,2,0,0.6637639580003452
0.0,2,0,0.5672412499998245
45.0,2,0,1.0976097090006078
90.0,2,0,0.7152990419999696
