Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.1025314000016806
0.0,2,0,0.6723848000001453
0.0,2,0,0.254614200001015
0.0,0,0,0.2552326000004541
0.0,0,0,0.2444521999987046
0.0,0,0,0.23090719999891007
0.0,0,0,0.21253369999976712
0.0,0,0,0.20602020000114862
0.0,0,0,0.2168119999987539
0.0,0,0,0.2098177999996551
0.0,2,0,0.23327590000008058
0.0,2,0,0.24232750000010128
0.0,0,0,0.2302134000001388
0.0,0,0,0.21655509999982314
0.0,2,0,0.20681780000086292
0.0,2,0,0.21358260000124574
0.0,2,0,0.20886830000017653
0.0,2,0,0.21668839999983902
0.0,2,0,0.19856739999886486
0.0,2,0,0.21934360000159359
0.0,0,0,0.20951310000054946
0.0,2,0,0.2245768999982829
0.0,2,0,0.23330689999966125
0.0,2,0,0.23278490000120655
0.0,2,0,0.24566629999935685
0.0,0,0,0.23602130000108446
0.0,2,0,0.2138109000006807
0.0,2,0,0.20934639999904903
0.0,0,0,0.21853580000060902
0.0,0,0,0.203241799999887
0.0,2,0,0.17296349999924132
0.0,2,0,0.22208950000094774
0.0,0,0,0.19820240000080958
0.0,2,0,0.19924379999974917
0.0,0,0,0.22318819999964035
0.0,0,0,0.7133806000001641
0.0,2,0,0.2755990000005113
0.0,0,0,0.2504179999996268
0.0,0,0,0.236483099999532
0.0,0,0,0.23985320000065258
0.0,0,0,0.24086299999908078
0.0,0,0,0.01897330000065267
0.0,2,0,0.34328930000083346
0.0,2,0,0.28416140000081214
0.0,0,0,0.2650109000005614
0.0,0,0,0.2350416999997833
0.0,0,0,0.20536019999963173
0.0,2,0,0.23046160000012605
0.0,0,0,0.2423041000001831
0.0,0,0,0.21755389999998442
0.0,2,0,0.23587790000055975
0.0,2,0,0.22032100000069477
0.0,2,0,0.2517855000005511
0.0,0,0,0.24122600000009697
0.0,0,0,0.19847930000105407
0.0,2,0,0.23565840000082972
0.0,2,0,0.23300430000017514
0.0,2,0,0.24167640000086976
0.0,0,0,0.24198119999891787
0.0,0,0,0.2583367000006547
