Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
45.0,0,0,1.0609724996611476
90.0,0,0,0.7031105002388358
90.0,2,0,0.5653037996962667
0.0,0,0,0.610308799892664
45.0,0,0,0.6845252001658082
0.0,2,0,1.0584831000305712
0.0,0,0,0.6055784998461604
0.0,2,0,0.5115351998247206
0.0,2,0,0.4637996996752918
0.0,2,0,0.5111630000174046
0.0,0,0,0.48451009998098016
90.0,0,0,0.5387071003206074
0.0,2,0,0.6356183001771569
0.0,0,0,0.42543770000338554
90.0,2,0,0.4732566997408867
45.0,2,0,0.5295020998455584
0.0,2,0,0.7759247003123164
0.0,0,0,0.5600906000472605
0.0,2,0,0.4366841996088624
0.0,0,0,0.5524490000680089
