Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.40487160001066513
0.0,0,0,0.2531506000086665
0.0,0,0,0.24584950000280514
0.0,2,0,0.2603120999992825
0.0,2,0,0.2754668999987189
0.0,0,0,0.24957790001644753
0.0,0,0,0.27846830000635237
0.0,2,0,0.254806799988728
0.0,2,0,0.277904699993087
0.0,0,0,0.2740252999938093
0.0,2,0,0.2902313999948092
0.0,0,0,0.22194069999386556
0.0,0,0,0.25150950002716854
0.0,2,0,0.21227550000185147
0.0,0,0,0.24543779998202808
0.0,2,0,0.22020459998748265
0.0,2,0,0.2404685000074096
0.0,2,0,0.24581240001134574
0.0,2,0,0.23790619999635965
0.0,2,0,0.21050729998387396
0.0,0,0,0.2087022999767214
0.0,0,0,0.04900219998671673
0.0,0,0,0.1752287000126671
0.0,0,0,0.19926269998541102
0.0,2,0,0.20949629999813624
0.0,0,0,0.19819699999061413
0.0,0,0,0.22763180002220906
0.0,0,0,0.20775119998143055
0.0,0,0,0.23679419999825768
0.0,2,0,0.19559839999419637
0.0,0,0,0.2127260999986902
0.0,0,0,0.19672690000152215
0.0,2,0,0.21533300000010058
0.0,2,0,0.2678760999988299
0.0,0,0,0.22507350001251325
0.0,2,0,0.2101142999890726
0.0,0,0,0.21322599999257363
0.0,0,0,0.24066760001005605
0.0,0,0,0.1960825999849476
0.0,2,0,0.22325889999046922
0.0,2,0,0.2813505999802146
0.0,0,0,0.20919620001222938
0.0,2,0,0.22773670000606216
0.0,2,0,0.26226499999756925
0.0,2,0,0.17887760000303388
0.0,0,0,0.20372280001174659
0.0,2,0,0.16852989999460988
0.0,2,0,0.06533770001260564
0.0,2,0,0.1754998999822419
0.0,2,0,0.19959650002419949
0.0,0,0,0.2422212999954354
0.0,2,0,0.22341899998718873
0.0,2,0,0.2535706000053324
0.0,0,0,0.20733979999204166
0.0,0,0,0.23584589999518357
0.0,0,0,0.22515510002267547
0.0,2,0,0.21557559998473153
0.0,0,0,0.22060410000267439
0.0,0,0,0.1963910000049509
0.0,2,0,0.21437930001411587
