Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,0,0,0.5871954579997691
0.0,2,0,0.26320183300049393
0.0,2,0,0.40350491699973645
0.0,2,0,0.35121137500027544
0.0,0,0,0.37335812499986787
0.0,2,0,0.27393170799950894
0.0,2,0,0.28794720900077664
0.0,0,0,0.26907808299984026
0.0,0,0,0.28357387500000186
0.0,0,0,0.364854582998305
0.0,2,0,0.2956120839990035
0.0,2,0,0.3723487080005725
0.0,0,0,0.26565520800068043
0.0,2,0,0.34019550000084564
0.0,2,0,0.3425869999991846
0.0,0,0,0.2752547500003857
0.0,2,0,0.27497595800014096
0.0,2,0,0.2991865839994716
0.0,2,0,0.3363923329998215
0.0,2,0,0.3143854160007322
0.0,2,0,0.5010217080016446
0.0,2,0,0.3163031250005588
0.0,0,0,0.30800495900075475
0.0,0,0,0.33964108300096996
0.0,2,0,0.3036217079989001
0.0,0,0,0.27933425000082934
0.0,2,0,0.27625670799898217
0.0,0,0,0.4052612079995015
0.0,0,0,0.4308122500005993
0.0,0,0,0.36621562499931315
0.0,2,0,0.2893873329994676
0.0,0,0,0.35968079200029024
0.0,0,0,0.5525458330012043
0.0,2,0,0.4113050830001157
0.0,2,0,0.34519462500065856
0.0,0,0,0.4357602920008503
0.0,2,0,0.5952109579993703
0.0,0,0,0.3467369999998482
0.0,2,0,0.41454570799942303
0.0,0,0,0.4110948340003233
0.0,0,0,0.31761562499923457
0.0,0,0,0.3083142499999667
0.0,2,0,0.29630395799904363
0.0,2,0,0.4282869580001716
0.0,2,0,0.44635987499896146
0.0,0,0,0.46943254199868534
0.0,2,0,0.5654909999993833
0.0,0,0,0.7164961670005141
0.0,2,0,0.5565311659993313
0.0,0,0,0.4853045839990955
0.0,0,0,0.3611624170007417
0.0,2,0,0.38614804199823993
0.0,0,0,0.5541788329992414
0.0,2,0,0.36919408299945644
0.0,0,0,0.5778430000009394
0.0,0,0,0.48792258400135324
0.0,0,0,0.3214808749999065
0.0,0,0,0.375611374998698
0.0,2,0,0.35765745799835713
0.0,0,0,0.35831483299989486
