Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
90.0,0,0,0.5984977670013905
0.0,2,0,0.6055497469933471
90.0,2,0,0.7211535759997787
0.0,0,0,0.5637238190101925
90.0,0,0,0.7430741879943525
90.0,0,0,0.7088499789970228
90.0,0,0,0.796315723011503
90.0,2,0,0.7432006430026377
0.0,0,0,0.5741528880025726
90.0,2,0,0.9377994909882545
0.0,0,0,0.504941986000631
90.0,2,0,0.8970052960066823
90.0,0,0,0.5811083699954906
0.0,0,0,0.4547967459948268
0.0,2,0,0.6560354009998264
0.0,0,0,0.42437998099194374
90.0,0,0,0.48481038499448914
90.0,2,0,0.4569520679942798
90.0,2,0,0.434641654996085
0.0,2,0,0.4306317959999433
0.0,2,0,0.38740598200820386
0.0,2,0,0.5116655460005859
90.0,2,0,0.6440407379996032
0.0,2,0,0.4625288489914965
90.0,0,0,0.38505823799641803
90.0,2,0,0.47583378800482024
90.0,0,0,0.37545581300219055
90.0,0,0,0.4162468719878234
90.0,2,0,0.40442412899574265
90.0,0,0,0.5111882189958123
