Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
90.0,2,0,1.5109752079997634
0.0,2,0,0.9274878339992938
0.0,2,0,0.7045830409997507
90.0,2,0,0.6249251669996738
90.0,2,0,1.0030640830000266
0.0,2,0,0.7140343749997555
90.0,2,0,0.631502709000415
0.0,2,0,0.606986458999927
0.0,2,0,0.7243943329995091
90.0,2,0,1.4142701660002786
90.0,2,0,0.5935076670002672
90.0,2,0,0.6237247090002711
90.0,2,0,1.1728861669998878
90.0,2,0,1.28065716600031
0.0,2,0,0.6195249590000458
