Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,0,0,1.0941435300046578
0.0,2,0,0.4637063699774444
0.0,0,0,0.3106409639585763
0.0,0,0,0.29188300197711214
0.0,2,0,0.22501151903998107
0.0,2,0,0.2340667590033263
0.0,0,0,0.3091431829961948
0.0,2,0,0.4054779760190286
0.0,2,0,0.31820480100577697
0.0,0,0,0.3458996129920706
0.0,2,0,0.42834863800089806
0.0,0,0,0.4071643890347332
0.0,2,0,0.30846749898046255
0.0,0,0,0.291234833013732
0.0,0,0,0.2953982970211655
0.0,0,0,0.3921917999978177
0.0,0,0,0.4637650119839236
0.0,2,0,0.29831437597749755
0.0,0,0,0.3260210820008069
0.0,0,0,0.24333263601874933
0.0,2,0,0.2456057560048066
0.0,2,0,0.2606217759894207
0.0,2,0,0.230698533996474
0.0,2,0,0.1701246650191024
0.0,0,0,0.2109764670021832
0.0,0,0,0.5298349289805628
0.0,2,0,0.34046598500572145
0.0,2,0,0.4800112219527364
0.0,0,0,0.33475581399397925
0.0,2,0,0.3076167819672264
0.0,2,0,0.38573837897274643
0.0,0,0,0.30778712895698845
0.0,0,0,0.281548205006402
0.0,0,0,0.42514244600897655
0.0,0,0,0.42444339499343187
0.0,0,0,0.32800197100732476
0.0,2,0,0.40869135002139956
0.0,2,0,0.4228407879709266
0.0,0,0,0.35308792401337996
0.0,2,0,0.32348203798756003
0.0,2,0,0.33373757801018655
0.0,0,0,0.4576839469955303
0.0,0,0,0.31652404996566474
0.0,2,0,0.33663321199128404
0.0,0,0,0.361124279035721
0.0,2,0,0.3977618080098182
0.0,2,0,0.33063222898636013
0.0,2,0,0.3858125989791006
0.0,0,0,0.20077151496661827
0.0,0,0,0.28010253701359034
0.0,2,0,0.2325966350035742
0.0,2,0,0.44342840800527483
0.0,0,0,1.4055343379732221
0.0,2,0,0.5382803159882315
0.0,0,0,0.4972280729562044
0.0,2,0,0.46614798402879387
0.0,0,0,0.4278505109832622
0.0,2,0,0.31229400099255145
0.0,0,0,0.3404513679561205
0.0,2,0,0.39346932800253853
