Angle of Rotation,Direction,Eccentricity,Reaction Time (s)
0.0,2,0,0.5731765419996009
0.0,2,0,0.27754462500070076
0.0,2,0,0.24989320799977577
0.0,2,0,0.2511352080000506
0.0,2,0,0.2469592500001454
0.0,2,0,0.2774359169998206
0.0,2,0,0.28517275000012887
0.0,2,0,0.22811245800039615
0.0,2,0,0.24817991599957168
0.0,2,0,0.2525083749997066
0.0,2,0,0.270829166999647
0.0,2,0,0.5189587499999107
0.0,2,0,0.2918339999996533
0.0,2,0,0.5267020840001351
0.0,2,0,0.3300332500002696
0.0,2,0,0.48621616600030393
0.0,2,0,0.4312609999997221
0.0,2,0,0.3030389590003324
0.0,2,0,0.30145791600079974
0.0,2,0,0.3101092500000959
0.0,2,0,0.3892120000000432
0.0,2,0,0.2816641660001551
0.0,2,0,0.7541373750000275
0.0,2,0,0.27403954199962755
0.0,2,0,0.2824955409996619
0.0,2,0,0.29484045900062483
0.0,2,0,0.2555170839996208
0.0,2,0,1.3729618750003283
0.0,2,0,0.9260957079995933
0.0,2,0,0.3534022920002826
